,movieId,title,genres,scores
5622,45361,"american haunting, an",Drama Horror Mystery Thriller,0.5424879886351729
1856,2585,"lovers of the arctic circle, the (los amantes del círculo polar)",Drama Romance,0.5418785242034806
3712,5612,trapped,Action Thriller,0.5418037127459558
325,387,"low down dirty shame, a",Action Comedy,0.5413798351229595
7286,101612,admission,Comedy Romance,0.5412822631834232
5166,27667,ju-on: the curse,Horror,0.540411645020519
5120,27140,candyman 3: day of the dead,Horror,0.540411645020519
5178,27728,ghost in the shell 2: innocence (a.k.a. innocence) (inosensu),Action Animation Drama Sci-Fi Thriller,0.5402862314719984
5003,26183,asterix and cleopatra (astérix et cléopâtre),Action Adventure Animation Children Comedy,0.5400197851702154
5170,27689,"crimson rivers 2: angels of the apocalypse (rivières pourpres ii - les anges de l'apocalypse, les)",Action Crime Thriller,0.5396556963406965
8377,170813,baywatch,Action Comedy,0.5381452306334438
5407,34336,must love dogs,Comedy Romance,0.5371571440565877
4115,6566,spy kids 3-d: game over,Action Adventure Children,0.535958712973859
8021,141830,unbelievable adventures of italians in russia,Adventure Comedy,0.5358551909069891
3458,5092,big fat liar,Children Comedy,0.5325628169380718
4092,6530,"tenant, the (locataire, le)",Drama Horror Mystery Thriller,0.5320574227183537
4660,7940,the magician,Drama,0.5320574227183537
1905,2669,pork chop hill,War,0.5313662283498386
504,617,"flower of my secret, the (la flor de mi secreto)",Comedy Drama,0.5304266983627943
3535,5284,crush,Comedy Romance,0.5304266983627943
1090,1495,turbo: a power rangers movie,Action Adventure Children,0.5278060084752192
8469,176935,geostorm,Action,0.5278060084752192
5742,49013,"santa clause 3: the escape clause, the",Comedy Fantasy,0.5278060084752192
5168,27683,tremors 4: the legend begins,Action Comedy Horror Sci-Fi Thriller Western,0.5278060084752192
7165,96815,v/h/s,Horror Thriller,0.5278060084752192
7137,96007,dragon ball gt: a hero's legacy (doragon bôru gt: gokû gaiden! yûki no akashi wa sû-shin-chû),Action Adventure Animation,0.5278060084752192
7463,107780,cats,Musical,0.5277143182556061
6984,91488,"snowman, the",Animation Children Musical,0.5277143182556061
6282,65577,"tale of despereaux, the",Adventure Animation Children Comedy Fantasy,0.5269949892943581
6881,88108,monte carlo,Adventure Comedy Romance,0.5269949892943581
3069,4402,dr. goldfoot and the bikini machine,Comedy,0.5259263536021088
4990,26124,robinson crusoe on mars,Sci-Fi,0.5258039917640707
4663,7951,nightbreed,Fantasy Horror,0.5258039917640707
3401,4985,sheena,Action Adventure Fantasy,0.5258039917640707
3145,4527,"night in the life of jimmy reardon, a",Comedy Romance,0.5258039917640707
3403,4988,white water summer,Adventure,0.5258039917640707
2706,3838,phantasm iii: lord of the dead,Horror,0.5258039917640707
1964,2748,allan quatermain and the lost city of gold,Action Adventure Comedy,0.5254459197236186
5144,27434,darkness,Horror Mystery,0.5248725322770118
6762,83480,season of the witch,Adventure Drama Fantasy,0.5241819961173694
7797,128542,wyrmwood,Action Horror Sci-Fi,0.5241819961173694
6594,76743,mortadelo & filemon: the big adventure (la gran aventura de mortadelo y filemón),Action Adventure Comedy,0.5241819961173694
6800,85261,mars needs moms,Action Adventure Animation Children Comedy Sci-Fi IMAX,0.5241819961173694
5478,39307,dreamer: inspired by a true story,Children Drama,0.5231443826257411
1860,2590,hideous kinky,Drama,0.5231443826257411
6099,59118,happy-go-lucky,Comedy Drama,0.5228965691641794
5141,27416,jalla! jalla!,Comedy Drama Romance,0.5228965691641794
4486,7261,barbershop 2: back in business,Comedy,0.5216060965283391
8153,152091,the brothers grimsby,Comedy,0.5212788887177532
8431,173941,atomic blonde,Thriller,0.5212788887177532
6782,84637,gnomeo & juliet,Adventure Animation Children Comedy Fantasy Romance,0.5212788887177532
8051,143367,silence,Drama Thriller,0.5212788887177532
8081,146210,blue mountain state: the rise of thadland,Comedy,0.5212788887177532
7409,105351,runner runner,Crime Drama Thriller,0.5212788887177532
6607,77667,macgruber,Action Comedy,0.5212788887177532
8536,185435,"game over, man!",Action Comedy,0.5212788887177532
4345,7016,over the top,Action Drama,0.5212788887177532
7118,95583,savages,Crime Drama Thriller,0.5212788887177532
1900,2661,it came from outer space,Sci-Fi,0.5210720778153091
7795,128512,paper towns,Drama Mystery Romance,0.5208887015266558
6525,73515,bart got a room,Comedy Romance,0.5201715598373975
4794,8530,dear frankie,Drama Romance,0.5201715598373975
5241,31114,imaginary heroes,Comedy Drama,0.5201715598373975
6216,62792,pride and glory,Crime Drama,0.5201715598373975
6408,70301,obsessed,Crime Drama Thriller,0.5201715598373975
8286,163653,david cross: making america great again,Comedy,0.5183742516159202
7199,98122,indie game: the movie,Documentary,0.5183742516159202
7893,134248,hot girls wanted,Documentary,0.5183742516159202
8210,158813,alice through the looking glass,Adventure Children Fantasy,0.5169513225168059
4796,8532,"door in the floor, the",Drama,0.5163012232133269
1831,2552,my boyfriend's back,Comedy,0.5160819369201974
5710,48319,flyboys,Action Adventure Drama War,0.5160819369201974
3313,4818,extreme days,Action Adventure Comedy Drama,0.5160819369201974
2998,4290,for the boys,Comedy Drama Musical,0.5160819369201974
3556,5321,"triumph of love, the",Comedy,0.5160819369201974
1430,2026,disturbing behavior,Horror Thriller,0.5160819369201974
3186,4610,"january man, the",Comedy Crime Mystery Thriller,0.5160819369201974
146,179,mad love,Drama Romance,0.5160819369201974
3372,4926,everybody's famous! (iedereen beroemd!),Comedy Drama Musical,0.5160819369201974
2056,2884,dog park,Comedy Romance,0.5160819369201974
3167,4573,blaze,Comedy Drama,0.5160819369201974
3117,4482,"bright lights, big city",Drama,0.5160819369201974
3385,4962,texas rangers,Adventure Western,0.5160819369201974
3543,5297,"cat's meow, the",Drama Thriller,0.5160819369201974
5564,43912,freedomland,Crime Drama,0.5160819369201974
1411,2007,polish wedding,Comedy,0.5160819369201974
4147,6628,hot dog... the movie,Comedy,0.5160819369201974
5373,33725,it's all gone pete tong,Comedy Drama Musical,0.5160819369201974
468,564,chasers,Comedy,0.5160819369201974
2620,3710,action jackson,Action Comedy Crime Thriller,0.5160819369201974
2892,4115,hiding out,Comedy,0.5160819369201974
3998,6295,chasing papi (a.k.a. papi chulo),Comedy,0.5160819369201974
2558,3625,better living through circuitry,Documentary,0.5160819369201974
4080,6493,alex and emma,Comedy Drama Romance,0.5160819369201974
7887,134095,my love,Animation Drama,0.5158827045788756
8425,173351,wow! a talking fish!,Animation Children Comedy Fantasy,0.5158827045788756
8144,151769,three from prostokvashino,Animation,0.5158827045788756
8095,147330,sherlock holmes and dr. watson: acquaintance,Crime,0.5158827045788756
8426,173355,travels of an ant,Animation,0.5158827045788756
8417,172909,cheburashka,Animation,0.5158827045788756
8094,147326,the adventures of sherlock holmes and doctor watson: king of blackmailers,Crime Mystery,0.5158827045788756
8428,173619,fugitives,Comedy Crime,0.5158827045788756
7500,109633,"garden of words, the (koto no ha no niwa)",Animation Romance,0.5158827045788756
8093,147300,adventures of sherlock holmes and dr. watson: the twentieth century approaches,Crime Mystery,0.5158827045788756
8413,172793,vovka in the kingdom of far far away,Adventure Animation Children Fantasy,0.5158827045788756
6670,80124,sisters (syostry),Action Crime Drama,0.5158827045788756
8411,172637,priklyucheniya kapitana vrungelya,Action Adventure Animation Comedy,0.5158827045788756
7104,95311,presto,Animation Children Comedy Fantasy,0.5158827045788756
8092,147286,the adventures of sherlock holmes and doctor watson: the treasures of agra,Crime Mystery,0.5158827045788756
8409,172587,vacations in prostokvashino,Animation,0.5158827045788756
8410,172589,winter in prostokvashino,Animation,0.5158827045788756
8432,173963,empties,Comedy,0.5158827045788756
8281,163112,winnie the pooh goes visiting,Animation,0.5158827045788756
8283,163386,winnie the pooh and the day of concern,Animation,0.5158827045788756
3823,5888,brother (brat),Crime Drama,0.5158827045788756
8287,163925,"wings, legs and tails",Animation Comedy,0.5158827045788756
3824,5889,"cruel romance, a (zhestokij romans)",Drama Romance,0.5158827045788756
8313,165959,alesha popovich and tugarin the dragon,Animation Comedy Drama,0.5158827045788756
8316,166183,junior and karlson,Adventure Animation Children,0.5158827045788756
8027,142020,oscar,Comedy,0.5158827045788756
8280,163072,winnie pooh,Animation Children,0.5158827045788756
6076,58425,heima,Documentary,0.5158827045788756
7936,136445,george carlin: back in town,Comedy,0.5158827045788756
8056,143511,human,Documentary,0.5158827045788756
8406,172577,last year's snow was falling,Animation Children Comedy Fantasy,0.5158827045788756
8407,172583,investigation held by kolobki,Animation,0.5158827045788756
8408,172585,karlson returns,Adventure Animation Children,0.5158827045788756
8079,145994,formula of love,Comedy,0.5158827045788756
8018,141816,12 chairs,Adventure Comedy,0.5158827045788756
8376,170777,there once was a dog,Animation Children Comedy,0.5158827045788756
5094,26849,"stand, the",Adventure Drama Fantasy Horror Sci-Fi,0.5158827045788756
7836,130978,love and pigeons,Comedy Romance,0.5158827045788756
7842,131237,what men talk about,Comedy,0.5158827045788756
7772,127052,operation 'y' & other shurik's adventures,Comedy Crime Romance,0.5158827045788756
7711,120478,the salt of the earth,Documentary,0.5158827045788756
5049,26587,"decalogue, the (dekalog)",Crime Drama Romance,0.5158827045788756
8439,174551,obsession,Comedy,0.5158827045788756
8445,175397,"in the blue sea, in the white foam.",Animation Children Fantasy,0.5158827045788756
3294,4788,moscow does not believe in tears (moskva slezam ne verit),Drama Romance,0.5158827045788756
7813,129514,george carlin: it's bad for ya!,Comedy,0.5158827045788756
7519,110387,"unknown known, the",Documentary,0.5151209296035691
7981,139717,10 cent pistol,Crime Thriller,0.5146925432785536
8097,147374,"doctor who: the doctor, the widow and the wardrobe",Adventure Drama,0.5141976257447514
5661,46862,orchestra rehearsal (prova d'orchestra),Drama,0.5103824333704331
8391,171701,the death of louis xiv,Drama,0.5103824333704331
2994,4282,fellini satyricon,Drama Fantasy,0.5103824333704331
7548,111732,"dance of reality, the (danza de la realidad, la)",Drama Fantasy,0.5103824333704331
6254,64278,"pervert's guide to cinema, the",Documentary,0.5103824333704331
3220,4658,santa sangre,Drama Horror Mystery Thriller,0.5103824333704331
8453,175705,themroc,Comedy Horror,0.5103824333704331
8552,190183,the darkest minds,Sci-Fi Thriller,0.5103824333704331
8436,174141,belladonna of sadness,Animation Drama Fantasy,0.5103824333704331
4702,8143,lola montès,Drama,0.5103824333704331
5939,54962,"nines, the",Drama Mystery,0.5100092571569371
5899,53550,rescue dawn,Action Adventure Drama War,0.5100092571569371
6101,59129,outpost,Action Horror,0.5100092571569371
6152,60735,shotgun stories,Drama Thriller,0.5100092571569371
6150,60674,stargate: continuum,Sci-Fi,0.5100092571569371
4783,8495,animal factory,Crime Drama,0.5100092571569371
5146,27450,blueberry,Adventure Western,0.5100092571569371
6027,56869,drained (o cheiro do ralo),Comedy,0.5099418010064387
6595,77177,wild china,Documentary,0.5099418010064387
7459,107565,"fuck you, goethe (fack ju göhte)",Comedy,0.509222809546188
7820,130073,cinderella,Children Drama Fantasy Romance,0.509222809546188
6921,89678,northanger abbey,Drama Romance,0.509222809546188
6976,91337,play the game,Comedy Romance,0.509222809546188
7765,126142,the cave of the golden rose,Adventure Children Fantasy,0.509222809546188
2472,3496,madame sousatzka,Drama,0.5079833965203887
5789,50445,"hitcher, the",Action Horror Thriller,0.5076041579441233
5092,26838,"snapper, the",Comedy Drama,0.5075282374896667
3503,5212,"octagon, the",Action,0.5075282374896667
8133,151311,wiener-dog,Comedy,0.5075282374896667
7514,110130,"nut job, the",Adventure Animation Children Comedy,0.5074909972148516
6799,85259,winnie the pooh and the honey tree,Animation Children,0.5074909972148516
5685,47566,born to kill,Crime Drama Film-Noir,0.5074909972148516
7098,95170,beauty and the beast: the enchanted christmas,Animation Children Fantasy Musical,0.5074909972148516
2416,3414,love is a many-splendored thing,Drama Romance War,0.5067338356484741
2443,3449,"good mother, the",Drama,0.5067338356484741
2408,3403,raise the titanic,Drama Thriller,0.5067338356484741
6325,67534,big stan,Comedy,0.5058625130294755
7135,95949,"immature, the (immaturi)",Comedy,0.5047842598018799
513,634,theodore rex,Comedy,0.5040747184038824
5494,40478,night of the lepus,Horror Sci-Fi Thriller,0.503341490465357
8351,168358,saturn 3,Sci-Fi Thriller,0.503341490465357
4567,7477,eye see you (d-tox),Horror Thriller,0.503341490465357
3825,5890,elling,Comedy Drama,0.5029799016627718
1103,1526,fathers' day,Comedy,0.5027465381059735
2014,2820,hamlet,Drama,0.5021768653629451
583,779,'til there was you,Drama Romance,0.5018483857139622
3694,5575,alias betty (betty fisher et autres histoires),Crime Drama,0.5010054544456807
7068,94323,think like a man,Comedy,0.5003575061636248
1822,2540,"corruptor, the",Action Crime Drama Thriller,0.4994715677770301
3783,5787,"truth about charlie, the",Mystery Thriller,0.4994715677770301
3988,6280,"man apart, a",Action Crime Drama Thriller,0.4994715677770301
6208,62437,w.,Drama,0.4990938719713842
8394,171867,rough night,Comedy Drama,0.4985389560301351
6147,60516,meet dave,Adventure Children Comedy Romance Sci-Fi,0.4981979324168654
8538,185585,pacific rim: uprising,Action Fantasy Sci-Fi,0.4981979324168654
2662,3767,missing in action 2: the beginning,Action War,0.4980353548290563
5613,45074,"wild, the",Adventure Animation Children Comedy Fantasy,0.4956007124735596
6448,71429,world's greatest dad,Comedy Drama,0.494690382233683
277,336,"walking dead, the",Drama War,0.49346534180019297
711,979,nothing personal,Drama War,0.49346534180019297
300,359,i like it like that,Comedy Drama Romance,0.49346534180019297
198,243,gordy,Children Comedy Fantasy,0.49346534180019297
163,201,three wishes,Drama Fantasy,0.49346534180019297
154,189,reckless,Comedy Fantasy,0.49346534180019297
2414,3410,soft fruit,Comedy Drama,0.49322539603557436
1087,1489,cats don't dance,Animation Children Musical,0.49322539603557436
3955,6210,volcano high (whasango),Action Comedy,0.4923945691312117
4211,6769,mambo italiano,Comedy,0.49154441811644467
3906,6060,"guru, the",Comedy Romance,0.4915303162680575
2683,3807,sinbad and the eye of the tiger,Adventure Fantasy,0.4913561867501377
1271,1807,"cool, dry place, a",Drama,0.4913561867501377
1231,1727,"horse whisperer, the",Drama Romance,0.4913561867501377
7601,113741,coherence,Drama Mystery Sci-Fi Thriller,0.49096330796977333
6760,83369,"way back, the",Drama,0.49096330796977333
8517,183611,game night,Action Comedy Crime Horror,0.49096330796977333
8430,173925,seven sisters,Sci-Fi Thriller,0.49096330796977333
234,285,beyond bedlam,Drama Horror,0.48987116740480285
2747,3908,urban legends: final cut,Horror,0.488319911164859
5471,38388,goal! the dream begins (goal!),Drama,0.48784712782189876
